영상ID,제목,업로드일,조회수,좋아요,댓글수,설명(첫줄),URL
xdl1dEkqWN4,몰입의 기술 052 #datadrivendecisions #aiadvancements #ai발전 #greentech #기술트렌드 #디지털혁명 #모두를위한교육,2023-09-27,3,2,0,#미래역량 #미래교육 #핵심역량 #몰입의기술 #기술에몰입,https://youtu.be/xdl1dEkqWN4
buUdSQkHqX8,몰입의 기술 051 #datadrivendecisions #aiadvancements #ai발전 #greentech #기술트렌드 #디지털혁명 #모두를위한교육,2023-09-27,3,2,0,#미래역량 #미래교육 #핵심역량 #몰입의기술 #기술에몰입,https://youtu.be/buUdSQkHqX8
ReisB8NvFgY,몰입의 기술 050 #datadrivendecisions #aiadvancements #ai발전 #greentech #기술트렌드 #디지털혁명 #모두를위한교육,2023-09-27,2,2,0,#미래역량 #미래교육 #핵심역량 #몰입의기술 #기술에몰입,https://youtu.be/ReisB8NvFgY
tS8WtE7yBeE,몰입의 기술 049 #datadrivendecisions #aiadvancements #ai발전 #greentech #기술트렌드 #디지털혁명 #모두를위한교육,2023-09-27,5,2,0,#미래역량 #미래교육 #핵심역량 #몰입의기술 #기술에몰입,https://youtu.be/tS8WtE7yBeE
s_dGF62dDMY,몰입의 기술 048 #datadrivendecisions #aiadvancements #ai발전 #greentech #기술트렌드 #디지털혁명 #모두를위한교육,2023-09-27,3,2,0,#미래역량 #미래교육 #핵심역량 #몰입의기술 #기술에몰입,https://youtu.be/s_dGF62dDMY
9YvEf-6nvYQ,몰입의 기술 047 #datadrivendecisions #aiadvancements #ai발전 #greentech #기술트렌드 #디지털혁명 #모두를위한교육,2023-09-27,5,2,0,#미래역량 #미래교육 #핵심역량 #몰입의기술 #기술에몰입,https://youtu.be/9YvEf-6nvYQ
XCEt6vuRV9o,몰입의 기술 046 #datadrivendecisions #aiadvancements #ai발전 #greentech #기술트렌드 #디지털혁명 #모두를위한교육,2023-09-27,5,2,0,#미래역량 #미래교육 #핵심역량 #몰입의기술 #기술에몰입,https://youtu.be/XCEt6vuRV9o
LLTpHiXlegY,몰입의 기술 045 #datadrivendecisions #aiadvancements #ai발전 #greentech #기술트렌드 #디지털혁명 #모두를위한교육,2023-09-27,1,2,0,#미래역량 #미래교육 #핵심역량 #몰입의기술 #기술에몰입,https://youtu.be/LLTpHiXlegY
_FLll4qgmWA,몰입의 기술 044 #datadrivendecisions #aiadvancements #ai발전 #greentech #기술트렌드 #디지털혁명 #모두를위한교육,2023-09-27,5,2,0,#미래역량 #미래교육 #핵심역량 #몰입의기술 #기술에몰입,https://youtu.be/_FLll4qgmWA
6_5Gnnm7Ip0,몰입의 기술 043 미킬란젤로 몰입 - 4 #미켈란젤로  #datadrivendecisions #aiadvancements #기술에몰입 #기술의매력,2023-09-27,17,4,0,#미래역량 #미래교육 #핵심역량 #몰입의기술 #기술에몰입,https://youtu.be/6_5Gnnm7Ip0
L-cIwnkmTRM,몰입의 기술 042 미킬란젤로 몰입 - 3 #미켈란젤로  #datadrivendecisions #aiadvancements #기술에몰입 #기술의매력,2023-09-27,9,3,0,#미래역량 #미래교육 #핵심역량 #몰입의기술 #기술에몰입,https://youtu.be/L-cIwnkmTRM
PLUAqcBanWY,몰입의 기술 041 미킬란젤로 몰입 - 2 #미켈란젤로  #기술에몰입 #기술의매력  #datadrivendecisions #aiadvancements,2023-09-27,7,3,0,#미래역량 #미래교육 #핵심역량 #몰입의기술 #기술에몰입,https://youtu.be/PLUAqcBanWY
Ag_gbkokwxc,몰입의 기술 040 미킬란젤로 몰입 - 1 #미켈란젤로  #기술에몰입 #기술의매력  #datadrivendecisions #aiadvancements,2023-09-27,20,3,0,#미래역량 #미래교육 #핵심역량 #몰입의기술 #기술에몰입,https://youtu.be/Ag_gbkokwxc
g0hz1-4kjDU,몰입의 기술 038 #datadrivendecisions #aiadvancements #ai발전 #greentech #기술트렌드 #디지털혁명 #모두를위한교육,2023-09-27,5,4,0,#미래역량 #미래교육 #핵심역량 #몰입의기술 #기술에몰입,https://youtu.be/g0hz1-4kjDU
ht86cSjxNt0,몰입의 기술 039 #datadrivendecisions #aiadvancements #ai발전 #greentech #기술트렌드 #디지털혁명 #모두를위한교육,2023-09-27,4,3,0,#미래역량 #미래교육 #핵심역량 #몰입의기술 #기술에몰입,https://youtu.be/ht86cSjxNt0
0qCKrRtuedA,몰입의 기술 037 #datadrivendecisions #aiadvancements #ai발전 #greentech #기술트렌드 #디지털혁명 #모두를위한교육,2023-09-27,4,3,0,#미래역량 #미래교육 #핵심역량 #몰입의기술 #기술에몰입,https://youtu.be/0qCKrRtuedA
rhqaaJD-xvs,몰입의 기술 036 #datadrivendecisions #aiadvancements #ai발전 #greentech #기술트렌드 #디지털혁명 #모두를위한교육,2023-09-27,7,4,0,#미래역량 #미래교육 #핵심역량 #몰입의기술 #기술에몰입,https://youtu.be/rhqaaJD-xvs
OD0hj163yi4,몰입의 기술 035 #datadrivendecisions #aiadvancements #ai발전 #greentech #기술트렌드 #디지털혁명 #모두를위한교육,2023-09-27,4,3,0,#미래역량 #미래교육 #핵심역량 #몰입의기술 #기술에몰입,https://youtu.be/OD0hj163yi4
uoh-48ffP24,몰입의 기술 034 #datadrivendecisions #aiadvancements #ai발전 #greentech #기술트렌드 #디지털혁명 #모두를위한교육,2023-09-27,0,3,0,#미래역량 #미래교육 #핵심역량 #몰입의기술 #기술에몰입,https://youtu.be/uoh-48ffP24
w3jgnrZ8ajo,몰입의 기술 033 #datadrivendecisions #aiadvancements #ai발전 #greentech #기술트렌드 #디지털혁명 #모두를위한교육,2023-09-27,0,3,0,#미래역량 #미래교육 #핵심역량 #몰입의기술 #기술에몰입,https://youtu.be/w3jgnrZ8ajo
wdtLvXlvs0Q,몰입의 기술 032 #datadrivendecisions #aiadvancements #ai발전 #greentech #기술트렌드 #디지털혁명 #모두를위한교육,2023-09-27,3,1,0,#미래역량 #미래교육 #핵심역량 #몰입의기술 #기술에몰입,https://youtu.be/wdtLvXlvs0Q
PllojmqcT64,몰입의 기술 031 #datadrivendecisions #aiadvancements #ai발전 #greentech #기술트렌드 #디지털혁명 #모두를위한교육,2023-09-27,2,2,0,#미래역량 #미래교육 #핵심역량 #몰입의기술 #기술에몰입,https://youtu.be/PllojmqcT64
JHUxqccv6Tk,몰입의 기술 030 #datadrivendecisions #aiadvancements #ai발전 #greentech #기술트렌드 #디지털혁명 #모두를위한교육,2023-09-27,57,2,0,#미래역량 #미래교육 #핵심역량 #몰입의기술 #기술에몰입,https://youtu.be/JHUxqccv6Tk
ZbJ2rXPqmBQ,몰입의 기술 029 #datadrivendecisions #aiadvancements #ai발전 #greentech #기술트렌드 #디지털혁명 #모두를위한교육,2023-09-27,37,3,0,#미래역량 #미래교육 #핵심역량 #몰입의기술 #기술에몰입,https://youtu.be/ZbJ2rXPqmBQ
G0d-MIZ6z00,몰입의 기술 028 #datadrivendecisions #aiadvancements #ai발전 #greentech #기술트렌드 #디지털혁명 #모두를위한교육,2023-09-27,11,2,0,#미래역량 #미래교육 #핵심역량 #몰입의기술 #기술에몰입,https://youtu.be/G0d-MIZ6z00
TSr93wD6NK4,몰입의 기술 026 #datadrivendecisions #aiadvancements #ai발전 #greentech #기술트렌드 #디지털혁명 #모두를위한교육,2023-09-27,18,2,0,#미래역량 #미래교육 #핵심역량 #몰입의기술 #기술에몰입,https://youtu.be/TSr93wD6NK4
yYoHSY0Qqjw,몰입의 기술 027 #datadrivendecisions #aiadvancements #ai발전 #greentech #기술트렌드 #디지털혁명 #모두를위한교육,2023-09-27,8,2,0,#미래역량 #미래교육 #핵심역량 #몰입의기술 #기술에몰입,https://youtu.be/yYoHSY0Qqjw
8um7jOw0mCc,몰입의 기술 025 #datadrivendecisions #aiadvancements #ai발전 #greentech #기술트렌드 #디지털혁명 #모두를위한교육,2023-09-27,31,2,0,#미래역량 #미래교육 #핵심역량 #몰입의기술 #기술에몰입,https://youtu.be/8um7jOw0mCc
NLkTwNheEGg,몰입의 기술 024 #datadrivendecisions #aiadvancements #ai발전 #greentech #기술트렌드 #디지털혁명 #모두를위한교육,2023-09-27,36,3,0,#미래역량 #미래교육 #핵심역량 #몰입의기술 #기술에몰입,https://youtu.be/NLkTwNheEGg
drsOfErGBDs,몰입의 기술 023  #datadrivendecisions #aiadvancements #ai발전 #greentech #기술트렌드 #디지털혁명 #모두를위한교육,2023-09-27,19,2,0,#미래역량 #미래교육 #핵심역량 #몰입의기술 #기술에몰입,https://youtu.be/drsOfErGBDs
MVTMj-VdQFI,몰입의 기술 022  #datadrivendecisions #aiadvancements #ai발전 #greentech #기술트렌드 #디지털혁명 #모두에교육,2023-09-27,43,3,0,#미래역량 #미래교육 #핵심역량 #몰입의기술 #기술에몰입,https://youtu.be/MVTMj-VdQFI
7F5A_JqPlOk,몰입의 기술 021 #datadrivendecisions #vr #xr기술 #기술과혁신  #기술세상 #기술에몰입 #기술의매력,2023-09-27,26,2,0,#미래역량 #미래교육 #핵심역량 #몰입의기술 #기술에몰입,https://youtu.be/7F5A_JqPlOk
HfPWeAMy-PM,010-A-03  아이 영재 교육법 요약 영상,2023-09-26,42,0,0,영재교육 #영재프로그램 #영재아동 #영재교육법,https://youtu.be/HfPWeAMy-PM
GrC36hWu0xo,016-A-07  1% 천재로 만드는 비결 요약 영상,2023-09-26,120,3,0,#천재적사고방식 #탁월한지능 #크리에이티브천재,https://youtu.be/GrC36hWu0xo
F3-t76tgYro,012-N-02 시니어 재취업 기술 요약 영상,2023-09-26,46,0,0,#은퇴자 #재취업전략 #경력재취업 #은퇴후취업,https://youtu.be/F3-t76tgYro
rnCAuvF__08,015-D-01  MBTI 소통&설득 리더십 요약 영상,2023-09-26,55,0,0,#MBTI커뮤니케이션 #MBTI설득 #MBTI리더십,https://youtu.be/rnCAuvF__08
_wnwNNUgkRE,009-A-02  노벨상 수상자 공부법 요약 영상,2023-09-26,44,1,0,#노벨상공부법 #노벨상수상자 #노벨상연구 #노벨상희망,https://youtu.be/_wnwNNUgkRE
sxklHMmY7IE,011-A-04 고교생 논쟁과 토론 기술 요약 영상,2023-09-26,18,0,0,#토론 #논쟁기술 #토론대회 #고교토론 #논리적사고,https://youtu.be/sxklHMmY7IE
Yx7vXv-JjZY,013-A-05  영어 단기간 정복 공부법 요약 영상,2023-09-26,69,0,0,#야나두 #영어단기학습 #영어공부법 #영어단기정복 #영어회화능력,https://youtu.be/Yx7vXv-JjZY
5n20cC4kTvE,008-A-01  초등학생 하버드대 진학법 요약 영상,2023-09-26,194,1,0,#하버드진학 #초등생하버드 #하버드합격 #하버드전략,https://youtu.be/5n20cC4kTvE
pQXl6tmGI6M,몰입의 기술 017  #datadrivendecisions #aiadvancements #ai발전 #greentech #기술트렌드 #디지털혁명 #모두를위한교육,2023-09-26,14,0,0,#미래역량 #미래교육 #핵심역량 #몰입의기술 #기술에몰입,https://youtu.be/pQXl6tmGI6M
CZJavEwGMCM,몰입의 기술 020  #datadrivendecisions #aiadvancements #ai발전 #greentech #기술트렌드 #디지털혁명 #모두를위한교육,2023-09-26,13,2,0,#미래역량 #미래교육 #핵심역량 #몰입의기술 #기술에몰입,https://youtu.be/CZJavEwGMCM
LC5H5wnwWGc,몰입의 기술 019  #datadrivendecisions #aiadvancements #ai발전 #greentech #기술트렌드 #디지털혁명 #모두를위한교육,2023-09-26,3,2,0,#미래역량 #미래교육 #핵심역량 #몰입의기술 #기술에몰입,https://youtu.be/LC5H5wnwWGc
rr717be08QU,몰입의 기술 018  #datadrivendecisions #aiadvancements #ai발전 #greentech #기술트렌드 #디지털혁명 #모두를위한교육,2023-09-26,2,2,0,#미래역량 #미래교육 #핵심역량 #몰입의기술 #기술에몰입,https://youtu.be/rr717be08QU
Oqzm7BelhzU,몰입의 기술 016  #datadrivendecisions #aiadvancements #ai발전 #greentech #기술트렌드 #디지털혁명 #모두를위한교육,2023-09-26,5,2,0,#미래역량 #미래교육 #핵심역량 #몰입의기술 #기술에몰입,https://youtu.be/Oqzm7BelhzU
-LfoJYJ3kmw,몰입의 기술 015  #datadrivendecisions #aiadvancements #ai발전 #greentech #기술트렌드 #디지털혁명 #모두를위한교육,2023-09-26,5,2,0,#미래역량 #미래교육 #핵심역량 #몰입의기술 #기술에몰입,https://youtu.be/-LfoJYJ3kmw
SGQj41E9Bdc,몰입의 기술 014  #datadrivendecisions #aiadvancements #ai발전 #greentech #기술트렌드 #디지털혁명 #모두를위한교육,2023-09-26,5,2,0,#미래역량 #미래교육 #핵심역량 #몰입의기술 #기술에몰입,https://youtu.be/SGQj41E9Bdc
4j1bJ8Aqyrs,몰입의 기술 013  #datadrivendecisions #aiadvancements #ai발전 #greentech #기술트렌드 #디지털혁명 #모두를위한교육,2023-09-26,4,3,0,#미래역량 #미래교육 #핵심역량 #몰입의기술 #기술에몰입,https://youtu.be/4j1bJ8Aqyrs
YheQLyK4sbw,몰입의 기술 012  #datadrivendecisions #aiadvancements #ai발전 #greentech #기술트렌드 #디지털혁명 #모두를위한교육,2023-09-26,4,3,0,#미래역량 #미래교육 #핵심역량 #몰입의기술 #기술에몰입,https://youtu.be/YheQLyK4sbw
cpYklKIlh94,몰입의 기술 011  #datadrivendecisions #aiadvancements #ai발전 #greentech #기술트렌드 #디지털혁명 #모두를위한교육,2023-09-26,3,3,0,#미래역량 #미래교육 #핵심역량 #몰입의기술 #기술에몰입,https://youtu.be/cpYklKIlh94
NJ0T1K8pUbw,몰입의 기술 010 #datadrivendecisions #aiadvancements #ai발전 #greentech #기술트렌드 #디지털혁명 #모두를위한교육,2023-09-26,28,3,0,#미래역량 #미래교육 #핵심역량 #몰입의기술 #기술에몰입,https://youtu.be/NJ0T1K8pUbw
zyEUE_DRMLg,몰입의 기술 009 #datadrivendecisions #aiadvancements #ai발전 #greentech #기술트렌드 #디지털혁명 #모두를위한교육,2023-09-26,32,3,0,#미래역량 #미래교육 #핵심역량 #몰입의기술 #기술에몰입,https://youtu.be/zyEUE_DRMLg
RbwS_8Vb2_4,몰입의 기술 008 #datadrivendecisions #aiadvancements #ai발전#greentech #기술트렌드 #디지털혁명 #모두를위한교육,2023-09-26,44,4,0,#미래역량 #미래교육 #핵심역량 #몰입의기술 #기술에몰입,https://youtu.be/RbwS_8Vb2_4
HDW_q_gF_Tk,몰입의 기술 007 #datadrivendecisions #aiadvancements #ai발전#greentech #기술트렌드 #디지털혁명 #모두를위한교육,2023-09-26,27,3,0,#미래역량 #미래교육 #핵심역량 #몰입의기술 #기술에몰입,https://youtu.be/HDW_q_gF_Tk
6qR03c2fQ8o,몰입의 기술 006 #datadrivendecisions #aiadvancements #ai발전#greentech #기술트렌드 #디지털혁명 #모두를위한교육,2023-09-26,45,4,0,#미래역량 #미래교육 #핵심역량 #몰입의기술 #기술에몰입,https://youtu.be/6qR03c2fQ8o
wq4paAzOYzg,몰입의 기술 005 #datadrivendecisions #aiadvancements #ai발전#greentech #기술트렌드 #디지털혁명 #모두를위한교육,2023-09-26,39,3,0,#미래역량 #미래교육 #핵심역량 #몰입의기술 #기술에몰입,https://youtu.be/wq4paAzOYzg
zzZfbQ4_drI,몰입의 기술 004 #datadrivendecisions #aiadvancements #ai발전#greentech #기술트렌드 #디지털혁명 #모두를위한교육,2023-09-26,54,3,0,#미래역량 #미래교육 #핵심역량 #몰입의기술 #기술에몰입,https://youtu.be/zzZfbQ4_drI
rvVVyLE7XAA,몰입의 기술 003 #datadrivendecisions #aiadvancements #ai발전#greentech #기술트렌드 #디지털혁명 #모두를위한교육,2023-09-26,22,4,0,#미래역량 #미래교육 #핵심역량 #몰입의기술 #기술에몰입,https://youtu.be/rvVVyLE7XAA
FsAJjkvS7-w,몰입의 기술 002 #datadrivendecisions #aiadvancements #ai발전 #greentech #기술트렌드 #디지털혁명 #모두를위한교육,2023-09-26,37,3,0,#미래역량 #미래교육 #핵심역량 #몰입의기술 #기술에몰입,https://youtu.be/FsAJjkvS7-w
9WwwlWrv0zs,몰입의 기술 001 #datadrivendecisions #aiadvancements #ai발전 #디지털혁명,2023-09-26,105,3,0,#미래역량 #미래교육 #핵심역량 #몰입의기술 #기술에몰입,https://youtu.be/9WwwlWrv0zs
zz5sDD8C0xs,007-N-01  면접의 기술 요약 영상,2023-09-25,20,0,0,#면접 #채용 #구직 #직무면접 #면접팁 #질문과답변 #자기소개,https://youtu.be/zz5sDD8C0xs
35TpMkzdloo,014-A-06  고교생 대학 전공 선택법 요약 영상,2023-09-25,53,0,0,#대학 전공 #전공선택 #선택대부분 #진로,https://youtu.be/35TpMkzdloo
LMtZrBippC4,006-H-01  창의적 기억력 개발 요약 영상,2023-09-25,23,1,0,#창의적기억력 #기억력향상 #기억력트레이닝 #창의력향상,https://youtu.be/LMtZrBippC4
EXjogKcwmMs,004-L-01  몰입의 기술 요약 영상,2023-09-25,91,2,0,#몰입의기술  #기술에몰입 #기술의매력 #기술과혁신 #기술의미래,https://youtu.be/EXjogKcwmMs
CpwAbWBxrp0,005-F-01  글쓰기와 출판 저자 되기 요약 영상,2023-09-25,46,0,0,#글쓰기 #출판 #저자 #글쓰는법 #출판요령,https://youtu.be/CpwAbWBxrp0
UD5JnFVba_w,행복 명언 명상 007,2023-09-24,14,0,0,,https://youtu.be/UD5JnFVba_w
-ruShCKbmP4,행복 명언 명상 006,2023-09-24,51,0,0,,https://youtu.be/-ruShCKbmP4
xKNJz3zuNIs,행복 명언 명상 005,2023-09-24,29,0,0,,https://youtu.be/xKNJz3zuNIs
Eq4fWaSkx1w,행복 명언 명상 003,2023-09-24,159,2,4,,https://youtu.be/Eq4fWaSkx1w
MgZajHL0ZKM,행복 명언 명상 004,2023-09-24,43,0,0,,https://youtu.be/MgZajHL0ZKM
EPcxBFrGofI,행복 명언 명상 002,2023-09-24,54,0,0,,https://youtu.be/EPcxBFrGofI
co3z63EJvZk,행복 명언 명상 000-S-시리즈,2023-09-24,54,1,1,,https://youtu.be/co3z63EJvZk
ItHkNXFYE4c,실행력 높이는 기술 13,2023-09-24,34,3,0,책임감 있는 지원체계 구축 ,https://youtu.be/ItHkNXFYE4c
Sy_FatpRAZU,실행력 높이는 기술 15,2023-09-24,12,2,0,방해 요인을 최소화하여 결과 극대화 ,https://youtu.be/Sy_FatpRAZU
MiV17dcpU-0,실행력 높이는 기술 14,2023-09-24,14,2,0,시스템과 루틴으로 구조 만들기 ,https://youtu.be/MiV17dcpU-0
ppEjmNm6oFM,실행력 높이는 기술 12,2023-09-24,15,1,0,양보다 질에 집중하라 ,https://youtu.be/ppEjmNm6oFM
ZGJZdDixTSs,실행력 높이는 기술 11,2023-09-24,35,2,0,목표 달성을 위해 업무 위임하기 ,https://youtu.be/ZGJZdDixTSs
1xhNZhqOGhk,실행력 높이는 기술 09,2023-09-24,10,1,0,정리하고 정리된 상태를 유지하세요 ,https://youtu.be/1xhNZhqOGhk
5V5Hx7S7ZPY,실행력 높이는 기술 10,2023-09-24,61,1,0,ABC 방식으로 작업 우선순위 지정 ,https://youtu.be/5V5Hx7S7ZPY
z-1rnoLGz8M,실행력 높이는 기술 08,2023-09-24,5,1,0,시간 관리의 달인이 되기 ,https://youtu.be/z-1rnoLGz8M
TG9ULxdf280,실행력 높이는 기술 07,2023-09-24,20,1,0,자기 관리를 위한 시간 만들기 ,https://youtu.be/TG9ULxdf280
Q5M6ZX4nFwk,실행력 높이는 기술 05,2023-09-24,28,1,0,멀티태스킹 여러 작업을 관리하는 방법 ,https://youtu.be/Q5M6ZX4nFwk
UgLElkzSq_Y,실행력 높이는 기술 04,2023-09-24,12,1,0,미루는 습관을 피하고 집중하기 ,https://youtu.be/UgLElkzSq_Y
rWcBr4vYRP0,실행력 높이는 기술 06,2023-09-24,22,3,0,마감일을 정하고 이를 준수하세요 ,https://youtu.be/rWcBr4vYRP0
OntJ0GPUbQc,실행력 높이는 기술 03,2023-09-24,32,2,0,작업을 완료하는 데 도움이 되는 리소스 식별 ,https://youtu.be/OntJ0GPUbQc
e46aNDDPsWs,실행력 높이는 기술 02,2023-09-24,16,1,0,목표를 정의하고 이를 SMART하게 만들기 ,https://youtu.be/e46aNDDPsWs
SSjVWhDFMak,실행력 높이는 기술 01,2023-09-24,23,3,0,실행 기술 소개 ,https://youtu.be/SSjVWhDFMak
N5JLWe0Cmro,실행력 높이는 기술 소개,2023-09-24,25,1,1,실행력 높이는 기술 소개,https://youtu.be/N5JLWe0Cmro
9PpKotZtuSw,1% 천재로 만드는 비결 20,2023-09-24,26,0,0,자기 동기 부여의 힘 활용하기,https://youtu.be/9PpKotZtuSw
c4W6LtevNCY,1% 천재로 만드는 비결 13,2023-09-24,69,1,0,네트워킹의 힘을 활용하세요,https://youtu.be/c4W6LtevNCY
XfJQp5SZxAU,1% 천재로 만드는 비결 19,2023-09-24,8,0,0,자기 홍보 기술 익히기,https://youtu.be/XfJQp5SZxAU
8GMUBh3GgIY,1% 천재로 만드는 비결 18,2023-09-24,93,0,0,탄력성을 키우는 방법,https://youtu.be/8GMUBh3GgIY
5dIp_WU_51c,1% 천재로 만드는 비결 17,2023-09-24,82,2,0,위험 감수의 이점,https://youtu.be/5dIp_WU_51c
G9mGoZD9p5M,1% 천재로 만드는 비결 15,2023-09-24,160,2,0,네트워크 개발 ,https://youtu.be/G9mGoZD9p5M
ehNVXaPwC5I,1% 천재로 만드는 비결 12,2023-09-24,52,0,0,효율성 극대화를 위해 작업 우선순위 지정,https://youtu.be/ehNVXaPwC5I
IcGeGf-8pgA,1% 천재로 만드는 비결 14,2023-09-24,36,0,0,멘토를 찾는 방법,https://youtu.be/IcGeGf-8pgA
V_ipQRy7GO0,1% 천재로 만드는 비결 16,2023-09-24,45,1,0,효과적인 결정 내리기 ,https://youtu.be/V_ipQRy7GO0
1C7VyDqt97Y,1% 천재로 만드는 비결 07,2023-09-24,10,0,0,제한된 신념을 깨기,https://youtu.be/1C7VyDqt97Y
Y7j3JVn1DKQ,1% 천재 만들기 08,2023-09-24,111,2,0,시각화의 힘,https://youtu.be/Y7j3JVn1DKQ
9I1aa2sVtUI,1% 천재로 만드는 비결 11,2023-09-24,178,1,0,습관의 힘을 활용하세요 ,https://youtu.be/9I1aa2sVtUI
aeFbzn_Fcbk,1% 천재로 만드는 비결 10,2023-09-24,66,0,0,자기 훈련의 비결,https://youtu.be/aeFbzn_Fcbk
ERTEfDQeXRE,1% 천재로 만드는 비결 09,2023-09-24,37,1,0,두려움과 불안을 극복하기,https://youtu.be/ERTEfDQeXRE
kt1onxZwDQU,1% 천재로 만드는 비결 06,2023-09-24,10,0,0,명확하고 의미 있는 목표 설정,https://youtu.be/kt1onxZwDQU
Mz1mT-YULu8,1% 천재로 만드는 비결 05,2023-09-24,31,0,0,창의적 사고의 해방,https://youtu.be/Mz1mT-YULu8
HPWq59-MHOk,1% 천재로 만드는 비결 04,2023-09-24,74,0,0,자신의 강점을 파악하고 활용하는 방법,https://youtu.be/HPWq59-MHOk
Wa4gVzAWWo4,1% 천재로 만드는 비결 03,2023-09-24,23,0,0,사고방식을 마스터하세요,https://youtu.be/Wa4gVzAWWo4
MXSIvSGsrcs,1% 천재로 만드는 비결 02,2023-09-24,16,0,0,성찰의 힘,https://youtu.be/MXSIvSGsrcs
0cTqSdoNbQQ,1% 천재로 만드는 비결 01,2023-09-24,222,4,0,1% 천재란 무엇인가,https://youtu.be/0cTqSdoNbQQ
OlLGwCf8MFk,1% 천재로 만드는 비결,2023-09-24,36,1,1,1% 천재로 만드는 비결 소개,https://youtu.be/OlLGwCf8MFk
yDptIgC5irw,MBTI를 활용한 소통과 설득 리더십  05,2023-09-23,30,0,0,현실적인 목표 설정 및 달성 ,https://youtu.be/yDptIgC5irw
qwTfOD8Qa-8,MBTI를 활용한 소통과 설득 리더십  18,2023-09-23,25,0,0,리더십 기술 육성 및 개발 ,https://youtu.be/qwTfOD8Qa-8
iJshcz3iOyk,MBTI를 활용한 소통과 설득 리더십  04,2023-09-23,16,0,0,자신의 강점과 약점 발견 ,https://youtu.be/iJshcz3iOyk
VvvdgKGMLlw,MBTI를 활용한 소통과 설득 리더십  10,2023-09-23,28,0,0,책임 문화 개발 ,https://youtu.be/VvvdgKGMLlw
UskqQ3S91oI,MBTI를 활용한 소통과 설득 리더십  08,2023-09-23,7,0,0,업무 위임 및 관계 구축 ,https://youtu.be/UskqQ3S91oI
gW3WOvCQca0,MBTI를 활용한 소통과 설득 리더십 19,2023-09-23,38,0,0,리더십 성장을 위한 기술 활용,https://youtu.be/gW3WOvCQca0
i5I66swY51I,MBTI를 활용한 소통과 설득 리더십 11,2023-09-23,4,0,0,의사결정 및 문제 해결 ,https://youtu.be/i5I66swY51I
RYKZR_3F1Fc,MBTI를 활용한 소통과 설득 리더십 20,2023-09-23,9,0,0,MBTI 기반 리더로서의 마무리와 전진 ,https://youtu.be/RYKZR_3F1Fc
EjkmvqeypWM,MBTI를 활용한 소통과 설득 리더십,2023-09-23,22,1,4,1 MBTI를 활용한 소통과 설득 리더십 소개,https://youtu.be/EjkmvqeypWM
S3wShoze11s,MBTI를 활용한 소통과 설득 리더십 14,2023-09-23,27,0,0,팀 코칭 및 멘토 ,https://youtu.be/S3wShoze11s
DtV-bjDfVzs,MBTI를 활용한 소통과 설득 리더십 13,2023-09-23,15,0,0,성과 분석 및 개선,https://youtu.be/DtV-bjDfVzs
EgscNr_KHMc,MBTI를 활용한 소통과 설득 리더십 03,2023-09-23,25,0,0,자신에게 적합한 리더십 역할 할당,https://youtu.be/EgscNr_KHMc
CaLZCqR3ihc,MBTI를 활용한 소통과 설득 리더십 소개 06,2023-09-23,37,1,0,비전을 팀에 전달하는 방법 이해하기 ,https://youtu.be/CaLZCqR3ihc
9PVCpWDZqsc,MBTI를 활용한 소통과 설득 리더십 소개 15,2023-09-23,21,0,0,팀 코칭 및 멘토 ,https://youtu.be/9PVCpWDZqsc
FQX3FtFfwBA,MBTI를 활용한 소통과 설득 리더십 소개 07,2023-09-23,14,0,0,목표 달성을 위해 주도적이고 적극적인 조치 취하기 ,https://youtu.be/FQX3FtFfwBA
C2dFjNAKkDM,MBTI를 활용한 소통과 설득 리더십 소개 09,2023-09-23,11,0,0,긍정적이고 생산적인 직장 유지 ,https://youtu.be/C2dFjNAKkDM
4UpCOm2UuHg,MBTI를 활용한 소통과 설득 리더십  17,2023-09-23,9,0,0,실패로부터 배우고 변화에 적응하기,https://youtu.be/4UpCOm2UuHg
98WsQ5UAW6A,MBTI를 활용한 소통과 설득 리더십  01,2023-09-23,70,2,2,MBTI 시스템 소개 ,https://youtu.be/98WsQ5UAW6A
BFQA3RYEdiw,MBTI를 활용한 소통과 설득 리더십 02,2023-09-23,72,2,1,MBTI 리더십 모델의 개요 ,https://youtu.be/BFQA3RYEdiw
80ZxP4BZJno,MBTI를 활용한 소통과 설득 리더십 12,2023-09-23,14,0,0,갈등과 어려운 상황의 해결,https://youtu.be/80ZxP4BZJno
5rFYmB3kttA,MBTI를 활용한 소통과 설득 리더십  16,2023-09-23,32,0,0,성공을 격려하고 축하하기,https://youtu.be/5rFYmB3kttA
zsyKo5jUd5Q,고교생 대학 전공 선택법 15,2023-09-22,34,0,0,대학에서 동기를 유지하고 성공하기 ,https://youtu.be/zsyKo5jUd5Q
vEJ7Z6Th7zQ,고교생 대학 전공 선택법 14,2023-09-22,8,0,0,대학생활 적응 ,https://youtu.be/vEJ7Z6Th7zQ
y_SrWkmQXxI,고교생 대학 전공 선택법 04,2023-09-22,26,0,0,한국 대학 시스템 및 프로그램 제공에 대한 이해 ,https://youtu.be/y_SrWkmQXxI
cyW4IL7ZkS0,고교생 대학 전공 선택법 06,2023-09-22,31,0,0,여러분의 기술과 강점을 분석하기 ,https://youtu.be/cyW4IL7ZkS0
